"lower_bound_ip_address","upper_bound_ip_address","country"
3285334016,3285334527,"Netherlands"
3285334528,3285335039,"Germany"
3285335040,3285335551,"Poland"
3285335552,3285336063,"Sweden"
3285336064,3285344255,"Italy"
3285344256,3285352447,"Italy"
3285352448,3285360639,"Russian Federation"
3285360640,3285368831,"Russian Federation"
3285368832,3285385215,"Slovenia"
3285385216,3285386239,"Poland"
3285386240,3285387263,"Russian Federation"
3285387264,3285388287,"Poland"
3285388288,3285389311,"Switzerland"
3285389312,3285390335,"Finland"
3285390336,3285391359,"Russian Federation"
3285391360,3285392383,"Russian Federation"
3285392384,3285393407,"Russian Federation"
3285393408,3285394431,"Austria"
3285394432,3285395455,"Russian Federation"
3285395456,3285396479,"Russian Federation"
3285396480,3285397503,"Iran (ISLAMIC Republic Of)"
3285397504,3285398527,"Netherlands"
3285398528,3285399551,"Russian Federation"
3285399552,3285400575,"Netherlands"
3285400576,3285401599,"Ukraine"
3285401600,3285402623,"Russian Federation"
3285402624,3285403647,"Israel"
3285403648,3285404671,"Netherlands"
3285404672,3285405695,"Russian Federation"
3285405696,3285406719,"Russian Federation"
3285406720,3285407743,"Ukraine"
3285407744,3285408767,"Russian Federation"
3285408768,3285409791,"United Kingdom"
3285409792,3285410815,"Ukraine"
3285410816,3285411839,"Russian Federation"
3285411840,3285412863,"Russian Federation"
3285412864,3285413887,"Ukraine"
3285413888,3285414911,"Russian Federation"
3285414912,3285415935,"Ukraine"
3285415936,3285416959,"Russian Federation"
3285416960,3285417983,"Russian Federation"
3285417984,3285419007,"Russian Federation"
3285419008,3285420031,"Sweden"
3285420032,3285423103,"Ukraine"
3285423104,3285424127,"Ukraine"
3285424128,3285425151,"Ukraine"
3285425152,3285426175,"Latvia"
3285426176,3285427199,"Ukraine"
3285427200,3285428223,"United Kingdom"
3285428224,3285429247,"Russian Federation"
3285429248,3285430271,"Ukraine"
3285430272,3285431295,"Denmark"
3285431296,3285432319,"Uzbekistan"
3285432320,3285433343,"Ukraine"
3285433344,3285434367,"Ukraine"
3285434368,3285435391,"Russian Federation"
3285435392,3285436415,"Russian Federation"
3285436416,3285437439,"Greece"
3285437440,3285438463,"Russian Federation"
3285438464,3285439487,"Ukraine"
3285439488,3285440511,"Ukraine"
3285440512,3285441535,"Russian Federation"
3285441536,3285442559,"Russian Federation"
3285442560,3285443583,"Ireland"
3285443584,3285444607,"Ukraine"
3285444608,3285445631,"Russian Federation"
3285445632,3285446655,"Russian Federation"
3285446656,3285447679,"Ukraine"
3285447680,3285448703,"Russian Federation"
3285448704,3285449727,"Russian Federation"
3285449728,3285450751,"Ukraine"
3285450752,3285516287,"European Union"
3285516288,3285581823,"Belgium"
3285581824,3285598207,"Germany"
3285598208,3285614591,"Germany"
3285614592,3285630975,"Turkey"
3285630976,3285631999,"Ukraine"
3285632000,3285633023,"Ukraine"
3285633024,3285635071,"Norway"
3285635072,3285637119,"Ukraine"
3285637120,3285638143,"Germany"
3285638144,3285639167,"Ukraine"
3285639168,3285641215,"France"
3285641216,3285642239,"Russian Federation"
3285642240,3285643263,"Ukraine"
3285643264,3285645311,"France"
3285645312,3285647359,"Bulgaria"
3285647360,3285712895,"Denmark"
3285712896,3285721087,"United Kingdom"
3285721088,3285729279,"Sweden"
3285729280,3285737471,"Switzerland"
3285737472,3285745663,"Poland"
3285745664,3285753855,"Italy"
3285753856,3285762047,"Latvia"
3285762048,3285762559,"France"
3285762560,3285763071,"Russian Federation"
3285763072,3285763583,"United Kingdom"
3285763584,3285764095,"Germany"
3285764096,3285764607,"Russian Federation"
3285765120,3285765631,"Ukraine"
3285765632,3285766143,"Ukraine"
3285766144,3285766655,"Germany"
3285766656,3285767167,"Ukraine"
3285767168,3285767679,"Ukraine"
3285767680,3285768191,"France"
3285768192,3285768703,"Russian Federation"
3285768704,3285768959,"Romania"
3285768960,3285769215,"Poland"
3285769216,3285769727,"Germany"
3285769728,3285770239,"Romania"
3285770240,3285770495,"Netherlands"
3285770496,3285770751,"United States"
3285770752,3285771007,"Ukraine"
3285771008,3285771263,"Switzerland"
3285771264,3285771519,"Bulgaria"
3285771520,3285771775,"Austria"
3285771776,3285772031,"Romania"
3285772032,3285772287,"Sweden"
3285772288,3285772543,"Turkey"
3285772544,3285772799,"Lithuania"
3285773056,3285773311,"Germany"
3285773312,3285773567,"Latvia"
3285773568,3285773823,"Kyrgyzstan"
3285773824,3285774079,"Russian Federation"
3285774080,3285774335,"Romania"
3285774336,3285774591,"Czech Republic"
3285774592,3285774847,"Russian Federation"
3285774848,3285775103,"France"
3285775104,3285775359,"United Kingdom"
3285775360,3285775615,"Russian Federation"
3285775872,3285776127,"Netherlands"
3285776128,3285776383,"Romania"
3285776384,3285776639,"Ukraine"
3285776640,3285776895,"France"
3285776896,3285777151,"Poland"
3285777152,3285777407,"Hungary"
3285777408,3285777663,"Israel"
3285777664,3285777919,"Slovenia"
3285777920,3285778175,"Poland"
3285778176,3285778431,"Germany"
3285778432,3285811199,"United Kingdom"
3285811200,3285843967,"United Kingdom"
3285843968,3285852159,"Luxembourg"
3285852160,3285860351,"United Kingdom"
3285860352,3285868543,"Finland"
3285868544,3285876735,"Ireland"
3285876736,3285909503,"Russian Federation"
3285909504,3285917695,"European Union"
3285917696,3285925887,"European Union"
3285925888,3285934079,"European Union"
3285934080,3285942271,"European Union"
3285942272,3285950463,"European Union"
3285950464,3285958655,"European Union"
3285958656,3285975039,"European Union"
3285975040,3286040575,"France"
3286040576,3286106111,"France"
3286106112,3286114303,"Estonia"
3286114304,3286122495,"Bosnia and Herzegowina"
3286122496,3286130687,"Belarus"
3286130688,3286131711,"Serbia"
3286131712,3286132735,"Poland"
3286132736,3286133759,"Romania"
3286133760,3286134783,"Ireland"
3286134784,3286135807,"Poland"
3286135808,3286136831,"Netherlands"
3286136832,3286137855,"Austria"
3286137856,3286138879,"Ukraine"
3286138880,3286147071,"Russian Federation"
3286147072,3286155263,"Russian Federation"
3286155264,3286163455,"Germany"
3286163456,3286171647,"Germany"
3286171648,3286237183,"Italy"
3286237184,3286253567,"United Kingdom"
3286253568,3286269951,"United Kingdom"
3286269952,3286302719,"United Kingdom"
3286302720,3286310911,"Norway"
3286310912,3286311423,"Switzerland"
3286311424,3286311935,"Netherlands"
3286311936,3286312447,"Poland"
3286312448,3286312959,"Russian Federation"
3286312960,3286313471,"Romania"
3286313472,3286313983,"Romania"
3286313984,3286314495,"Switzerland"
3286314496,3286315007,"Israel"
3286315008,3286315519,"Ukraine"
3286315520,3286315775,"Slovenia"
3286315776,3286316031,"Bulgaria"
3286316032,3286316543,"Ukraine"
3286316544,3286317055,"Netherlands"
3286317056,3286317567,"Russian Federation"
3286317568,3286318079,"Romania"
3286318080,3286318591,"Switzerland"
3286318592,3286319103,"European Union"
3286319104,3286320127,"Romania"
3286320128,3286321151,"Poland"
3286321152,3286322175,"Czech Republic"
3286322176,3286323199,"Poland"
3286323200,3286324223,"United Kingdom"
3286324224,3286325247,"Romania"
3286325248,3286326271,"Denmark"
3286326272,3286327295,"Poland"
3286327296,3286328319,"Netherlands"
3286328320,3286329343,"Netherlands"
3286329344,3286330367,"Germany"
3286330368,3286331391,"Russian Federation"
3286331392,3286332415,"Ukraine"
3286332416,3286333439,"Switzerland"
3286333440,3286334463,"Poland"
3286334464,3286335487,"Bulgaria"
3286335488,3286336511,"Russian Federation"
3286336512,3286337535,"Germany"
3286337536,3286338559,"Poland"
3286338560,3286339583,"Romania"
3286339584,3286340607,"Ukraine"
3286340608,3286341631,"Germany"
3286341632,3286342655,"Germany"
3286342656,3286343679,"Ukraine"
3286343680,3286344703,"Russian Federation"
3286344704,3286345727,"Belgium"
3286345728,3286346751,"Italy"
3286346752,3286347775,"Ukraine"
3286347776,3286348799,"Panama"
3286348800,3286349823,"Poland"
3286349824,3286350847,"Sweden"
3286350848,3286351871,"United Kingdom"
3286351872,3286352895,"Switzerland"
3286352896,3286353919,"Germany"
3286353920,3286354943,"Liechtenstein"
3286354944,3286355967,"France"
3286355968,3286356991,"Germany"
3286356992,3286358015,"Poland"
3286358016,3286359039,"United Kingdom"
3286359040,3286360063,"Portugal"
3286360064,3286361087,"Italy"
3286361088,3286362111,"Ukraine"
3286362112,3286363135,"Russian Federation"
3286363136,3286364159,"Austria"
3286364160,3286365183,"Germany"
3286365184,3286366207,"Poland"
3286366208,3286367231,"Poland"
3286367232,3286368255,"Bulgaria"
3286368256,3286376447,"Switzerland"
3286376448,3286384639,"United Kingdom"
3286384640,3286392831,"Germany"
3286392832,3286401023,"Germany"
3286401024,3286409215,"United Kingdom"
3286409216,3286417407,"Germany"
3286417408,3286417663,"Ukraine"
3286417664,3286417919,"Italy"
3286417920,3286418175,"Germany"
3286418176,3286418431,"Austria"
3286418432,3286418687,"Turkey"
3286418688,3286418943,"Ukraine"
3286418944,3286419199,"Poland"
3286419200,3286419455,"Denmark"
3286419456,3286419711,"Germany"
3286419712,3286419967,"United Kingdom"
3286419968,3286420223,"Finland"
3286420224,3286420479,"Russian Federation"
3286420480,3286420735,"Russian Federation"
3286420736,3286420991,"Netherlands"
3286420992,3286421247,"Romania"
3286421248,3286421503,"Poland"
3286421504,3286421759,"Kazakhstan"
3286421760,3286422015,"Russian Federation"
3286422016,3286422271,"Moldova Republic of"
3286422272,3286422527,"France"
3286422528,3286422783,"Romania"
3286422784,3286423039,"Ukraine"
3286423040,3286423295,"Romania"
3286423552,3286423807,"Russian Federation"
3286423808,3286424063,"Czech Republic"
3286424064,3286424319,"Latvia"
3286424320,3286424575,"France"
3286424576,3286424831,"Ukraine"
3286424832,3286425087,"Turkey"
3286425088,3286425343,"Russian Federation"
3286425344,3286425599,"Italy"
3286425600,3286433791,"Kuwait"
3286433792,3286499327,"Germany"
3286499328,3286564863,"Hungary"
3286564864,3286630399,"United Arab Emirates"
3286630400,3286638591,"Bulgaria"
3286638592,3286646783,"Austria"
3286646784,3286654975,"Russian Federation"
3286654976,3286655231,"Ukraine"
3286655232,3286655487,"Kazakhstan"
3286655488,3286655743,"Lithuania"
3286655744,3286655999,"Russian Federation"
3286656000,3286656255,"Switzerland"
3286656256,3286656511,"Russian Federation"
3286656512,3286656767,"Greece"
3286656768,3286657023,"Ukraine"
3286657024,3286657279,"Belgium"
3286657280,3286657535,"Spain"
3286657536,3286657791,"Hungary"
3286657792,3286658047,"Russian Federation"
3286658048,3286658303,"United States"
3286658304,3286658559,"Russian Federation"
3286658560,3286658815,"Netherlands"
3286658816,3286659071,"Russian Federation"
3286659072,3286659327,"Ukraine"
3286659328,3286659583,"Poland"
3286659584,3286659839,"Germany"
3286659840,3286660095,"Ukraine"
3286660096,3286660351,"Germany"
3286660352,3286660607,"Switzerland"
3286660608,3286660863,"United Kingdom"
3286660864,3286661119,"Ukraine"
3286661120,3286661375,"Poland"
3286661376,3286661631,"Slovenia"
3286661632,3286661887,"United Kingdom"
3286661888,3286662143,"Russian Federation"
3286662144,3286662399,"Slovakia (SLOVAK Republic)"
3286662400,3286662655,"Ukraine"
3286662656,3286662911,"Germany"
3286662912,3286663167,"Ukraine"
3286663168,3286671359,"Ukraine"
3286671360,3286679551,"Austria"
3286679552,3286695935,"Italy"
3286695936,3286761471,"Denmark"
3286761472,3286794239,"United Kingdom"
3286794240,3286827007,"Germany"
3286827008,3286892543,"Germany"
3286892544,3286893055,"Liechtenstein"
3286893056,3286893567,"Russian Federation"
3286893568,3286894079,"Ukraine"
3286894080,3286894591,"Ukraine"
3286894592,3286895103,"Poland"
3286895104,3286895615,"United Kingdom"
3286895616,3286896127,"Germany"
3286896128,3286896639,"Sweden"
3286896640,3286897151,"Poland"
3286897152,3286897663,"Austria"
3286897664,3286898175,"Poland"
3286898176,3286898687,"Croatia (LOCAL Name: Hrvatska)"
3286898688,3286899199,"European Union"
3286899200,3286899711,"Israel"
3286899712,3286900223,"Germany"
3286900224,3286900735,"Romania"
3286900736,3286900991,"Belgium"
3286900992,3286901247,"Germany"
3286901248,3286901503,"Germany"
3286901504,3286901759,"France"
3286901760,3286902015,"France"
3286902016,3286902271,"Switzerland"
3286902272,3286902527,"Switzerland"
3286902528,3286902783,"United Kingdom"
3286902784,3286903039,"Poland"
3286903040,3286903295,"France"
3286903296,3286903551,"France"
3286903552,3286903807,"Switzerland"
3286903808,3286904063,"Austria"
3286904064,3286904319,"Belgium"
3286904320,3286904575,"France"
3286904576,3286904831,"Portugal"
3286904832,3286905087,"United Kingdom"
3286905088,3286905343,"Greece"
3286905344,3286905599,"Germany"
3286905600,3286905855,"Malta"
3286905856,3286906111,"Turkey"
3286906112,3286906367,"Belgium"
3286906368,3286906879,"Romania"
3286906880,3286907135,"Russian Federation"
3286907136,3286907391,"Sweden"
3286907392,3286907647,"Austria"
3286907648,3286907903,"Spain"
3286907904,3286908159,"Switzerland"
3286908160,3286908415,"Spain"
3286908672,3286908927,"Poland"
3286908928,3286909951,"Switzerland"
3286909952,3286910975,"Ukraine"
3286910976,3286911999,"Ukraine"
3286912000,3286913023,"Ukraine"
3286913024,3286913535,"United Kingdom"
3286914048,3286915071,"Bulgaria"
3286915072,3286916095,"France"
3286917120,3286917631,"Russian Federation"
3286917632,3286918143,"Russian Federation"
3286918144,3286919167,"Austria"
3286919168,3286920191,"Germany"
3286920192,3286921215,"Russian Federation"
3286921216,3286922239,"Ukraine"
3286922240,3286923263,"United Kingdom"
3286924288,3286925311,"Ukraine"
3286925312,3286925567,"Germany"
3286925568,3286925823,"Switzerland"
3286925824,3286926079,"Romania"
3286926080,3286926335,"Latvia"
3286926336,3286926591,"Ukraine"
3286926592,3286926847,"Germany"
3286926848,3286927103,"Portugal"
3286927104,3286927359,"Finland"
3286927360,3286927615,"Germany"
3286927616,3286927871,"Slovenia"
3286927872,3286928127,"Bulgaria"
3286928128,3286928383,"Germany"
3286928640,3286928895,"Poland"
3286928896,3286929151,"Finland"
3286929408,3286929663,"Latvia"
3286929664,3286929919,"Belgium"
3286929920,3286930175,"Sweden"
3286930176,3286930431,"Russian Federation"
3286930432,3286930687,"Ukraine"
3286930688,3286930943,"Germany"
3286930944,3286931199,"Sweden"
3286931200,3286931455,"Austria"
3286931456,3286931711,"Germany"
3286931712,3286931967,"United Kingdom"
3286931968,3286932223,"France"
3286932224,3286932479,"Denmark"
3286932736,3286932991,"Austria"
3286932992,3286933247,"Israel"
3286933248,3286933503,"Israel"
3286933504,3286933759,"Denmark"
3286933760,3286934015,"Romania"
3286934016,3286934271,"Belgium"
3286934272,3286934527,"Switzerland"
3286934528,3286934783,"Poland"
3286934784,3286935039,"Turkey"
3286935040,3286935295,"Spain"
3286935296,3286935551,"Spain"
3286935552,3286935807,"Egypt"
3286936064,3286936319,"Russian Federation"
3286936320,3286936575,"Italy"
3286936576,3286936831,"Romania"
3286936832,3286937087,"Netherlands"
3286937088,3286937343,"Ukraine"
3286937344,3286937599,"United Kingdom"
3286937600,3286937855,"Switzerland"
3286937856,3286938111,"Romania"
3286938112,3286938367,"Germany"
3286938368,3286938623,"Spain"
3286938624,3286938879,"Switzerland"
3286938880,3286939135,"Romania"
3286939136,3286939391,"Romania"
3286939392,3286939647,"Germany"
3286939648,3286939903,"Belgium"
3286939904,3286940159,"Egypt"
3286940160,3286940415,"Belgium"
3286940416,3286940671,"Netherlands"
3286940672,3286940927,"Romania"
3286940928,3286941183,"Poland"
3286941184,3286941439,"Russian Federation"
3286941440,3286941695,"Romania"
3286941696,3286942719,"Germany"
3286942720,3286943743,"Finland"
3286943744,3286944767,"Ukraine"
3286944768,3286945791,"Czech Republic"
3286945792,3286946815,"Russian Federation"
3286946816,3286947839,"Ukraine"
3286947840,3286948863,"Germany"
3286948864,3286949887,"Ukraine"
3286949888,3286950911,"Switzerland"
3286950912,3286951935,"Germany"
3286951936,3286952959,"Italy"
3286952960,3286953983,"Bulgaria"
3286953984,3286955007,"United Kingdom"
3286955008,3286956031,"Germany"
3286956032,3286957055,"France"
3286957056,3286958079,"Egypt"
3286958080,3287023615,"Spain"
3287023616,3287089151,"Finland"
3287089152,3287154687,"Finland"
3287154688,3287162879,"Belgium"
3287162880,3287171071,"Germany"
3287171072,3287171583,"Lithuania"
3287171584,3287172095,"Poland"
3287172096,3287172607,"Germany"
3287172608,3287173119,"Poland"
3287173120,3287173631,"Russian Federation"
3287173632,3287174143,"Netherlands"
3287174144,3287174655,"Sweden"
3287174656,3287175167,"United Kingdom"
3287175168,3287175679,"Romania"
3287175680,3287176191,"Romania"
3287176192,3287176703,"Bulgaria"
3287176704,3287177215,"Netherlands"
3287177216,3287177727,"Romania"
3287177728,3287178239,"Romania"
3287178240,3287178751,"Ukraine"
3287178752,3287179263,"Romania"
3287179264,3287180287,"France"
3287180288,3287181311,"Russian Federation"
3287181312,3287182335,"Uzbekistan"
3287182336,3287183359,"Ukraine"
3287183360,3287184383,"Ukraine"
3287184384,3287185407,"Ukraine"
3287186432,3287187455,"Finland"
3287187456,3287195647,"Germany"
3287195648,3287196671,"Germany"
3287196672,3287197695,"Poland"
3287197696,3287198719,"Poland"
3287198720,3287199743,"United Kingdom"
3287199744,3287200767,"Ukraine"
3287200768,3287201791,"Ukraine"
3287201792,3287202815,"Poland"
3287202816,3287203839,"Ukraine"
3287203840,3287212031,"Finland"
3287212032,3287212287,"Germany"
3287212288,3287212543,"Germany"
3287212544,3287212799,"France"
